,Application ID,No of times 90 DPD or worse in last 6 months,No of times 60 DPD or worse in last 6 months,No of times 30 DPD or worse in last 6 months,No of times 90 DPD or worse in last 12 months,No of times 60 DPD or worse in last 12 months,No of times 30 DPD or worse in last 12 months,Avgas CC Utilization in last 12 months,No of trades opened in last 6 months,No of trades opened in last 12 months,No of PL trades opened in last 6 months,No of PL trades opened in last 12 months,No of Inquiries in last 6 months (excluding home & auto loans),No of Inquiries in last 12 months (excluding home & auto loans),Presence of open home loan,Outstanding Balance,Total No of Trades,Presence of open auto loan
331,594802830,0,0,0,0,0,0,15,1,1,0,0,0,0,0,4721,3,0
332,669448075,0,0,0,0,0,0,5,1,1,0,0,0,0,0,14162,2,0
333,920235479,0,0,0,0,0,0,13,0,1,0,0,0,0,1,2998785,4,0
334,388236460,0,0,0,0,0,0,14,1,1,0,0,0,0,1,2992167,3,0
335,662675811,0,0,0,0,0,0,11,1,1,0,0,0,0,1,2992823,1,0
336,667932644,0,0,0,0,0,0,8,0,0,0,0,0,0,1,2991435,2,0
337,947978347,0,0,0,0,0,0,8,1,2,0,0,0,0,0,15797,4,0
338,556253254,0,0,0,0,0,0,9,0,0,0,0,0,0,0,11772,2,0
339,219624341,0,0,0,0,0,0,7,1,2,0,0,0,0,1,2993149,3,0
340,379682446,0,0,0,0,0,0,13,0,1,0,0,0,0,0,7404,2,0
341,535288966,0,0,0,0,0,0,8,1,2,0,0,0,0,0,3169,2,0
342,734878799,0,0,0,0,0,0,9,0,0,0,0,0,0,1,2997023,1,0
343,108578967,0,0,0,0,0,0,4,0,1,0,0,0,0,1,2999945,2,0
344,21899343,0,0,0,0,0,0,6,1,2,0,0,0,0,0,3800,5,0
345,466947501,0,0,0,0,0,0,7,0,1,0,0,0,0,0,13697,4,0
346,708563164,0,0,0,0,0,0,6,1,2,0,0,0,0,1,3720558,4,1
347,110063527,0,0,0,0,0,0,9,0,1,0,0,0,0,0,12732,2,0
348,521305880,0,0,0,0,0,0,9,0,1,0,0,0,0,1,3221135,3,1
349,431760831,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2991046,2,0
350,415200191,0,0,0,0,0,0,4,0,1,0,0,0,0,1,2989740,4,0
351,914966087,0,0,0,0,0,0,5,1,1,0,0,0,0,0,6286,2,0
353,167351073,0,0,0,0,0,0,1,1,2,0,0,0,0,0,496658,4,1
354,250526316,0,0,0,0,0,0,13,0,0,0,0,0,0,0,10534,3,0
355,899343768,0,0,0,0,0,0,5,1,2,0,0,0,0,0,20850,2,0
356,841610930,0,0,0,0,0,0,5,1,1,0,0,0,0,1,2994020,3,0
357,809229543,0,0,0,0,0,0,10,0,0,0,0,0,0,1,2991561,2,0
358,233987346,0,0,0,0,0,0,8,1,2,0,0,0,0,0,3661,4,0
359,208706398,0,0,0,0,0,0,7,0,0,0,0,0,0,1,3000136,2,0
360,10823506,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1494,1,0
361,62184769,0,0,0,0,0,0,13,0,0,0,0,0,0,1,2994149,2,0
362,838672300,0,0,0,0,0,0,9,1,2,0,0,0,0,1,2990627,3,0
363,150747330,0,0,0,0,0,0,12,1,1,0,0,0,0,0,13214,2,0
364,10724830,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2992325,3,0
365,847270747,0,0,0,0,0,0,8,1,1,0,0,0,0,1,3002572,2,0
366,745670855,0,0,0,0,0,0,13,0,1,0,0,0,0,0,29508,3,0
367,960653706,0,0,0,0,0,0,5,1,1,0,0,0,0,1,3661478,3,1
368,569263867,0,0,0,0,0,0,5,1,1,0,0,0,0,0,9520,4,0
369,419815145,0,0,0,0,0,0,9,0,0,0,0,0,0,0,19971,1,0
370,492307615,0,0,0,0,0,0,12,0,0,0,0,0,0,0,24153,1,0
371,700114610,0,0,0,0,0,0,6,1,2,0,0,0,0,0,3694,3,0
372,263709887,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2995555,1,0
373,110091211,0,0,0,0,0,0,2,1,1,0,0,0,0,0,15278,3,0
374,576334140,0,0,0,0,0,0,15,1,1,0,0,0,0,0,408982,3,1
375,952296559,0,0,0,0,0,0,5,0,0,0,0,0,0,1,3674562,2,1
376,831356580,0,0,0,0,0,0,11,0,1,0,0,0,0,1,2991963,2,0
377,533548671,0,0,0,0,0,0,9,0,1,0,0,0,0,1,2995989,3,0
378,423577850,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2994943,2,0
379,906364272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,3,0
380,581094309,0,0,0,0,0,0,14,1,1,0,0,0,0,0,25185,3,0
381,411854324,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2999504,2,0
382,498611536,0,0,0,0,0,0,6,0,1,0,0,0,0,0,20260,1,0
383,30267517,0,0,0,0,0,0,7,0,1,0,0,0,0,0,20603,4,0
384,53933334,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2991353,3,0
385,149528904,0,0,0,0,0,0,6,1,2,0,0,0,0,0,11027,5,0
386,547518219,0,0,0,0,0,0,11,0,1,0,0,0,0,1,2992329,4,0
387,958867344,0,0,0,0,0,0,12,1,1,0,0,0,0,0,2136,4,0
388,751595818,0,0,0,0,0,0,5,0,0,0,0,0,0,1,3011042,2,0
389,68720007,0,0,0,0,0,0,9,0,1,0,0,0,0,1,3003029,3,0
390,53438907,0,0,0,0,0,0,3,0,1,0,0,0,0,1,2994538,3,0
391,392901899,0,0,0,0,0,0,1,1,1,0,0,0,0,0,13151,2,0
392,908974458,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2990061,1,0
393,952557092,0,0,0,0,0,0,7,1,2,0,0,0,0,1,2993477,4,0
394,418100592,0,0,0,0,0,0,12,0,1,0,0,0,0,0,373,3,0
395,653287328,0,0,0,0,0,0,8,1,1,0,0,0,0,1,3006815,3,0
396,539740352,0,0,0,0,0,0,10,2,3,0,0,0,0,1,2992237,4,0
397,455391398,0,0,0,0,0,0,1,1,1,0,0,0,0,0,384352,3,1
398,772306819,0,0,0,0,0,0,14,1,2,0,0,0,0,0,1157,4,0
399,290261491,0,0,0,0,0,0,8,0,1,0,0,0,0,0,921,2,0
400,211911150,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14383,1,0
401,534651230,0,0,0,0,0,0,8,1,2,0,0,0,0,1,3883275,3,1
402,839509273,0,0,0,0,0,0,5,0,1,0,0,0,0,0,14803,3,0
403,932368942,0,0,0,0,0,0,5,1,2,0,0,0,0,1,3207289,2,1
404,104349448,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2995757,3,0
405,7203208,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2993983,2,0
406,372128603,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2998606,5,0
407,970776075,0,0,0,0,0,0,12,1,2,0,0,0,0,0,693938,2,1
408,522296731,0,0,0,0,0,0,3,1,1,0,0,0,0,1,2995109,4,0
409,321355377,0,0,0,0,0,0,9,0,1,0,0,0,0,1,2993219,2,0
410,28991179,0,0,0,0,0,0,13,0,1,0,0,0,0,0,2158,3,0
411,637092004,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2995178,4,0
412,847549620,0,0,0,0,0,0,12,1,2,0,0,0,0,0,740337,4,1
413,661265105,0,0,0,0,0,0,7,1,1,0,0,0,0,0,5094,3,0
414,345419062,0,0,0,0,0,0,8,1,1,0,0,0,0,1,2996757,1,0
415,797464328,0,0,0,0,0,0,10,0,0,0,0,0,0,1,2992474,2,0
416,297926175,0,0,0,0,0,0,10,1,2,0,0,0,0,0,14500,4,0
417,422770648,0,0,0,0,0,0,4,0,1,0,0,0,0,0,398898,2,1
418,610475409,0,0,0,0,0,0,6,1,2,0,0,0,0,1,3487893,3,1
419,543839698,0,0,0,0,0,0,6,0,1,0,0,0,0,0,15873,2,0
420,530527603,0,0,0,0,0,0,9,1,1,0,0,0,0,1,3345524,3,1
421,144558935,0,0,0,0,0,0,5,1,1,0,0,0,0,0,313140,2,1
422,175935199,0,0,0,0,0,0,5,0,1,0,0,0,0,1,3007204,2,0
423,551575246,0,0,0,0,0,0,6,1,2,0,0,0,0,0,21480,4,0
424,65648367,0,0,0,0,0,0,7,1,2,0,0,0,0,1,2992329,3,0
425,561232158,0,0,0,0,0,0,5,1,1,0,0,0,0,1,3481687,3,1
426,899996883,0,0,0,0,0,0,8,1,2,0,0,0,0,1,2997768,3,0
427,526566872,0,0,0,0,0,0,13,0,1,0,0,0,0,1,2990402,1,0
428,278970234,0,0,0,0,0,0,10,1,2,0,0,0,0,1,3877309,3,1
429,650180732,0,0,0,0,0,0,5,1,2,0,0,0,0,0,14870,4,0
430,644402936,0,0,0,0,0,0,7,1,1,0,0,0,0,0,6495,3,0
431,364550162,0,0,0,0,0,0,7,0,1,0,0,0,0,1,3006605,1,0
432,957886445,0,0,0,0,0,0,11,1,1,0,0,0,0,0,8518,2,0
433,899599451,0,0,0,0,0,0,5,1,1,0,0,0,0,1,3216562,2,1
434,693101116,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11648,1,0
435,310101954,0,0,0,0,0,0,5,1,1,0,0,0,0,1,2997320,2,0
436,342766263,0,0,0,0,0,0,7,0,1,0,0,0,0,1,2990221,2,0
437,499189762,0,0,0,0,0,0,6,0,1,0,0,0,0,1,3864398,2,1
438,984549917,0,0,0,0,0,0,14,0,1,0,0,0,0,1,2990114,3,0
439,724813655,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2992538,3,0
440,855528491,0,0,0,0,0,0,13,1,1,0,0,0,0,0,4159,4,0
441,675018784,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2991506,3,0
442,424048012,0,0,0,0,0,0,9,1,2,0,0,0,0,1,3004504,3,0
443,252970397,0,0,0,0,0,0,11,0,1,0,0,0,0,0,340606,1,1
444,725224472,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2997055,3,0
445,634612222,0,0,0,0,0,0,11,0,0,0,0,0,0,1,3006715,3,0
446,677783843,0,0,0,0,0,0,15,1,2,0,0,0,0,1,2991881,5,0
447,113065125,0,0,0,0,0,0,10,1,2,0,0,0,0,1,2999896,4,0
448,275899733,0,0,0,0,0,0,8,0,0,0,0,0,0,1,3509374,1,1
449,540774443,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2995661,4,0
450,132071208,0,0,0,0,0,0,11,0,1,0,0,0,0,1,2998260,1,0
451,601432702,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1033,2,0
452,450172510,0,0,0,0,0,0,5,1,2,0,0,0,0,0,22087,3,0
453,201042040,0,0,0,0,0,0,8,1,2,0,0,0,0,0,1367,4,0
454,620628524,0,0,0,0,0,0,5,1,2,0,0,0,0,1,2991351,4,0
455,889245816,0,0,0,0,0,0,15,1,2,0,0,0,0,0,6294,5,0
456,924920608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21062,2,0
457,235715172,0,0,0,0,0,0,11,0,1,0,0,0,0,1,2999347,2,0
458,317610928,0,0,0,0,0,0,8,1,2,0,0,0,0,1,3002545,3,0
459,436150926,0,0,0,0,0,0,15,0,1,0,0,0,0,0,5746,1,0
460,105807413,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7096,3,0
461,129365188,0,0,0,0,0,0,4,1,2,0,0,0,0,0,1390,2,0
462,792667687,0,0,0,0,0,0,11,0,0,0,0,0,0,0,12680,1,0
463,548869331,0,0,0,0,0,0,11,0,0,0,0,0,0,1,2993233,2,0
464,801089718,0,0,0,0,0,0,6,0,0,0,0,0,0,0,14873,2,0
465,617386424,0,0,0,0,0,0,6,0,0,0,0,0,0,1,3004856,2,0
466,442282848,0,0,0,0,0,0,8,1,1,0,0,0,0,1,3013082,2,0
467,245792626,0,0,0,0,0,0,10,1,2,0,0,0,0,0,266871,4,1
468,815658048,0,0,0,0,0,0,13,1,2,0,0,0,0,0,173826,2,1
469,265259235,0,0,0,0,0,0,8,1,1,0,0,0,0,1,2999696,3,0
470,801469211,0,0,0,0,0,0,4,1,2,0,0,0,0,1,2997970,4,0
471,14695743,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3304475,4,1
472,54089825,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2992063,4,0
473,376921839,0,0,0,0,0,0,13,0,1,0,0,0,0,1,2994276,3,0
474,51065922,0,0,0,0,0,0,6,0,1,0,0,0,0,1,2994551,1,0
475,851978912,0,0,0,0,0,0,5,0,1,0,0,0,0,0,627601,3,1
476,97016015,0,0,0,0,0,0,7,1,2,0,0,0,0,0,19296,3,0
477,283595270,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2997254,3,0
478,775413107,0,0,0,0,0,0,4,1,2,0,0,0,0,0,831225,4,1
479,4249818,0,0,0,0,0,0,10,1,2,0,0,0,0,1,2996381,4,0
480,679516770,0,0,0,0,0,0,8,0,0,0,0,0,0,1,2994077,2,0
481,265935577,0,0,0,0,0,0,10,1,1,0,0,0,0,0,9172,2,0
483,268095888,0,0,0,0,0,0,10,1,1,0,0,0,0,1,2991459,3,0
484,588417745,0,0,0,0,0,0,15,1,2,0,0,0,0,0,7765,4,0
485,317450677,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2994915,2,0
486,468465323,0,0,0,0,0,0,14,0,0,0,0,0,0,1,2994379,3,0
487,858336726,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8097,1,0
488,164503446,0,0,0,0,0,0,12,0,1,0,0,0,0,1,3001458,4,0
489,552057936,0,0,0,0,0,0,9,0,1,0,0,0,0,1,3000875,4,0
491,570693986,0,0,0,0,0,0,9,0,1,0,0,0,0,1,3012414,3,0
492,723592834,0,0,0,0,0,0,7,1,2,0,0,0,0,0,10134,2,0
493,780179423,0,0,0,0,0,0,10,0,1,0,0,0,0,1,3002744,3,0
494,368232932,0,0,0,0,0,0,7,2,2,0,0,0,0,0,1959,5,0
495,911745686,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2992524,2,0
496,358882217,0,0,0,0,0,0,11,1,2,0,0,0,0,1,3005251,4,0
497,422786428,0,0,0,0,0,0,9,0,0,0,0,0,0,0,13387,2,0
498,253433583,0,0,0,0,0,0,2,1,1,0,0,0,0,1,2989797,2,0
499,697767018,0,0,0,0,0,0,10,1,2,0,0,0,0,1,3816239,3,1
500,131153750,0,0,0,0,0,0,9,0,1,0,0,0,0,1,2995554,2,0
501,55702924,0,0,0,0,0,0,5,0,0,0,0,0,0,0,671,3,0
502,191467109,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2994446,2,0
503,476896881,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2990174,1,0
504,568773679,0,0,0,0,0,0,8,0,0,0,0,0,0,1,3000185,2,0
505,148294663,0,0,0,0,0,0,11,0,0,0,0,0,0,1,2989961,3,0
506,477642929,0,0,0,0,0,0,10,1,2,0,0,0,0,1,3002897,4,0
507,336234853,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2995323,1,0
508,435344469,0,0,0,0,0,0,7,0,0,0,0,0,0,1,3856588,1,1
509,57039282,0,0,0,0,0,0,7,1,2,0,0,0,0,0,2801,5,0
510,888315014,0,0,0,0,0,0,2,1,2,0,0,0,0,1,2996071,4,0
511,729324316,0,0,0,0,0,0,10,0,1,0,0,0,0,0,17918,2,0
512,819479884,0,0,0,0,0,0,3,0,1,0,0,0,0,1,2996285,4,0
513,359899584,0,0,0,0,0,0,9,1,2,0,0,0,0,1,3005633,4,0
514,470725047,0,0,0,0,0,0,9,1,2,0,0,0,0,0,6592,3,0
515,809155145,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2991556,4,0
516,92768578,0,0,0,0,0,0,12,1,1,0,0,0,0,0,2333,2,0
517,277103008,0,0,0,0,0,0,5,0,1,0,0,0,0,0,7250,1,0
518,610364848,0,0,0,0,0,0,6,1,2,0,0,0,0,0,1266,4,0
519,805912268,0,0,0,0,0,0,13,1,2,0,0,0,0,1,2991558,4,0
520,918039183,0,0,0,0,0,0,4,1,1,0,0,0,0,1,2996085,2,0
521,646996526,0,0,0,0,0,0,12,1,1,0,0,0,0,1,3046151,1,1
522,845296145,0,0,0,0,0,0,4,1,1,0,0,0,0,1,2997540,4,0
523,817529425,0,0,0,0,0,0,5,1,1,0,0,0,0,1,3004948,1,0
524,599070662,0,0,0,0,0,0,8,1,1,0,0,0,0,1,2993852,3,0
525,473714344,0,0,0,0,0,0,3,1,2,0,0,0,0,1,3000981,3,0
526,312023870,0,0,0,0,0,0,6,1,2,0,0,0,0,1,3007884,3,0
527,796437351,0,0,0,0,0,0,10,0,1,0,0,0,0,1,3002774,1,0
528,334540980,0,0,0,0,0,0,2,1,2,0,0,0,0,1,3008660,4,0
529,900920242,0,0,0,0,0,0,8,1,2,0,0,0,0,0,5526,5,0
530,553917202,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2994491,2,0
531,708704977,0,0,0,0,0,0,12,0,0,0,0,0,0,1,3487694,2,1
532,866444196,0,0,0,0,0,0,7,1,1,0,0,0,0,0,7548,1,0
533,233673327,0,0,0,0,0,0,7,1,1,0,0,0,0,1,3004066,3,0
534,869653115,0,0,0,0,0,0,9,2,2,0,0,0,0,0,4916,3,0
535,131296163,0,0,0,0,0,0,6,1,1,0,0,0,0,0,43003,3,1
536,9928442,0,0,0,0,0,0,10,0,1,0,0,0,0,1,3099476,4,1
537,679541613,0,0,0,0,0,0,5,1,1,0,0,0,0,1,2989017,1,0
538,947256473,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3824,2,0
539,688912334,0,0,0,0,0,0,7,0,0,0,0,0,0,1,3008064,1,0
540,178658063,0,0,0,0,0,0,7,1,1,0,0,0,0,1,3001208,2,0
541,812352629,0,0,0,0,0,0,12,1,2,0,0,0,0,0,14897,5,0
542,169005898,0,0,0,0,0,0,11,1,2,0,0,0,0,0,15749,3,0
543,525153619,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3004677,1,0
544,292128981,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1627,1,0
545,972954313,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4823,1,0
546,933011145,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2990200,2,0
547,344491176,0,0,0,0,0,0,11,0,0,0,0,0,0,1,2995726,2,0
548,920083644,0,0,0,0,0,0,14,0,1,0,0,0,0,1,2989068,4,0
549,920681664,0,0,0,0,0,0,8,1,2,0,0,0,0,1,3016383,4,0
550,933024283,0,0,0,0,0,0,7,0,1,0,0,0,0,0,473136,4,1
551,981973860,0,0,0,0,0,0,4,1,2,0,0,0,0,0,3165,2,0
552,408281048,0,0,0,0,0,0,5,0,1,0,0,0,0,1,2993735,1,0
553,402712733,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2996417,1,0
554,334934303,0,0,0,0,0,0,8,1,2,0,0,0,0,0,16510,4,0
555,163547979,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2991453,3,0
556,334665575,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2991628,3,0
557,20382564,0,0,0,0,0,0,7,0,1,0,0,0,0,1,3816773,3,1
558,218207181,0,0,0,0,0,0,11,0,0,0,0,0,0,1,2991692,1,0
559,187294655,0,0,0,0,0,0,7,1,2,0,0,0,0,1,3002372,4,0
560,190043718,0,0,0,0,0,0,8,0,0,0,0,0,0,1,2992871,1,0
561,16928719,0,0,0,0,0,0,5,0,1,0,0,0,0,0,18320,4,0
562,590493754,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2996166,2,0
563,420610751,0,0,0,0,0,0,9,1,2,0,0,0,0,1,2999020,3,0
564,786827195,0,0,0,0,0,0,8,1,2,0,0,0,0,1,2989560,4,0
565,179345699,0,0,0,0,0,0,10,1,1,0,0,0,0,1,2987958,2,0
566,773184436,0,0,0,0,0,0,6,1,2,0,0,0,0,1,3006815,4,0
567,466494863,0,0,0,0,0,0,5,0,1,0,0,0,0,0,13145,1,0
568,166053803,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14948,3,0
569,809421412,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2990502,3,0
570,485150337,0,0,0,0,0,0,9,1,1,0,0,0,0,0,14560,2,0
571,30870493,0,0,0,0,0,0,3,1,2,0,0,0,0,0,708737,3,1
572,988180545,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2995211,1,0
573,742866405,0,0,0,0,0,0,11,1,1,0,0,0,0,0,6766,4,0
574,52536183,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1061,4,0
575,404834425,0,0,0,0,0,0,10,1,2,0,0,0,0,0,13667,4,0
576,336245441,0,0,0,0,0,0,9,1,2,0,0,0,0,0,310578,3,1
577,975786946,0,0,0,0,0,0,7,0,0,0,0,0,0,1,2996070,1,0
578,607368409,0,0,0,0,0,0,15,1,2,0,0,0,0,0,2670,2,0
579,407801828,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3728,2,0
580,398038741,0,0,0,0,0,0,5,0,1,0,0,0,0,1,2989657,3,0
581,746918664,0,0,0,0,0,0,4,1,2,0,0,0,0,1,2993744,4,0
582,730045847,0,0,0,0,0,0,9,0,0,0,0,0,0,1,2993010,2,0
583,690360462,0,0,0,0,0,0,5,0,1,0,0,0,0,0,9095,2,0
584,237543513,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2997930,3,0
585,40872336,0,0,0,0,0,0,13,1,2,0,0,0,0,1,2994740,4,0
586,674366864,0,0,0,0,0,0,9,1,2,0,0,0,0,0,12812,4,0
587,964435846,0,0,0,0,0,0,6,1,2,0,0,0,0,0,13198,2,0
588,991928686,0,0,0,0,0,0,9,1,2,0,0,0,0,1,2990632,3,0
589,977026717,0,0,0,0,0,0,9,0,0,0,0,0,0,1,2992033,3,0
590,75365004,0,0,0,0,0,0,14,1,2,0,0,0,0,1,2995483,5,0
591,41889073,0,0,0,0,0,0,6,0,1,0,0,0,0,0,13069,3,0
592,523111030,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2998823,4,0
593,369681691,0,0,0,0,0,0,6,1,2,0,0,0,0,0,3614,3,0
594,354831541,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2997725,3,0
595,165891658,0,0,0,0,0,0,5,0,1,0,0,0,0,0,227,2,0
596,122589612,0,0,0,0,0,0,4,0,1,0,0,0,0,0,8148,3,0
597,475744053,0,0,0,0,0,0,10,1,2,0,0,0,0,1,2992555,4,0
598,284335186,0,0,0,0,0,0,7,0,1,0,0,0,0,1,3004503,2,0
599,596510920,0,0,0,0,0,0,11,1,2,0,0,0,0,0,5868,4,0
600,453857490,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2998810,4,0
601,336199741,0,0,0,0,0,0,8,1,2,0,0,0,0,1,3002944,4,0
602,243116646,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2936,1,0
603,428919772,0,0,0,0,0,0,10,1,2,0,0,0,0,1,3677898,2,1
604,581526931,0,0,0,0,0,0,11,1,1,0,0,0,0,1,2991960,2,0
605,358189194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59598,2,1
606,958798965,0,0,0,0,0,0,9,0,0,0,0,0,0,1,2996729,2,0
608,686154027,0,0,0,0,0,0,12,0,1,0,0,0,0,1,3174994,3,1
609,650403510,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2989298,3,0
611,40191815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1385,1,0
612,807359115,0,0,0,0,0,0,10,1,2,0,0,0,0,0,4637,3,0
613,74371041,0,0,0,0,0,0,6,0,1,0,0,0,0,0,20081,2,0
614,660938002,0,0,0,0,0,0,11,1,2,0,0,0,0,1,2989202,4,0
615,817877247,0,0,0,0,0,0,12,1,1,0,0,0,0,0,158,3,0
616,792544578,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2993294,3,0
617,511459861,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2989009,3,0
618,295416659,0,0,0,0,0,0,7,1,2,0,0,0,0,1,3001532,3,0
619,14430879,0,0,0,0,0,0,6,1,1,0,0,0,0,0,6981,1,0
620,294255443,0,0,0,0,0,0,12,1,1,0,0,0,0,0,4793,4,0
621,510860689,0,0,0,0,0,0,13,0,0,0,0,0,0,1,2998622,1,0
622,642657439,0,0,0,0,0,0,6,1,2,0,0,0,0,0,478,4,0
623,842745102,0,0,0,0,0,0,6,1,2,0,0,0,0,0,1663,2,0
624,997725250,0,0,0,0,0,0,7,1,2,0,0,0,0,1,3008959,4,0
625,918679598,0,0,0,0,0,0,5,0,0,0,0,0,0,1,3780163,1,1
626,505345414,0,0,0,0,0,0,11,1,2,0,0,0,0,1,2989964,5,0
627,845699588,0,0,0,0,0,0,10,1,2,0,0,0,0,1,2996818,3,0
628,742255923,0,0,0,0,0,0,13,0,1,0,0,0,0,0,719694,1,1
629,858985027,0,0,0,0,0,0,11,1,2,0,0,0,0,1,2988535,3,0
631,678473614,0,0,0,0,0,0,6,1,2,0,0,0,0,0,527095,5,1
632,862999769,0,0,0,0,0,0,7,0,1,0,0,0,0,1,3027418,1,1
633,582386363,0,0,0,0,0,0,13,0,1,0,0,0,0,0,239,3,0
634,739351398,0,0,0,0,0,0,12,1,1,0,0,0,0,1,2994549,2,0
635,919552962,0,0,0,0,0,0,11,1,1,0,0,0,0,0,1495,4,0
636,549049513,0,0,0,0,0,0,11,0,1,0,0,0,0,0,1986,2,0
637,746007562,0,0,0,0,0,0,9,1,1,0,0,0,0,0,568222,2,1
638,916355272,0,0,0,0,0,0,3,0,1,0,0,0,0,0,5912,1,0
639,340363843,0,0,0,0,0,0,11,1,1,0,0,0,0,1,2995661,3,0
640,219106546,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10912,2,0
641,947936063,0,0,0,0,0,0,12,1,1,0,0,0,0,0,538,2,0
642,148048363,0,0,0,0,0,0,9,1,2,0,0,0,0,0,6820,4,0
643,141682945,0,0,0,0,0,0,5,1,1,0,0,0,0,1,2987970,3,0
644,731950287,0,0,0,0,0,0,12,1,1,0,0,0,0,1,2998612,4,0
645,450224411,0,0,0,0,0,0,11,1,2,0,0,0,0,1,2992361,4,0
646,708547937,0,0,0,0,0,0,6,1,2,0,0,0,0,0,588538,4,1
647,280354498,0,0,0,0,0,0,10,1,1,0,0,0,0,0,515286,3,1
648,711823035,0,0,0,0,0,0,10,1,2,0,0,0,0,0,24051,4,0
649,97443652,0,0,0,0,0,0,9,0,0,0,0,0,0,1,2998446,2,0
650,176405056,0,0,0,0,0,0,1,1,2,0,0,0,0,0,6837,4,0
651,585006816,0,0,0,0,0,0,7,1,1,0,0,0,0,1,3008178,4,0
652,460479542,0,0,0,0,0,0,8,1,1,0,0,0,0,0,14599,3,0
653,737370175,0,0,0,0,0,0,9,1,2,0,0,0,0,1,2998695,3,0
654,928755067,0,0,0,0,0,0,4,1,2,0,0,0,0,0,10,5,0
655,682007870,0,0,0,0,0,0,9,1,1,0,0,0,0,0,22165,2,0
656,416584126,0,0,0,0,0,0,3,1,2,0,0,0,0,0,15367,4,0
657,157439541,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2992631,3,0
658,302704799,0,0,0,0,0,0,6,1,1,0,0,0,0,0,2371,4,0
659,409212020,0,0,0,0,0,0,7,0,1,0,0,0,0,0,11932,3,0
660,964829256,0,0,0,0,0,0,12,0,1,0,0,0,0,1,2997565,2,0
661,435260912,0,0,0,0,0,0,9,1,1,0,0,0,0,0,406010,1,1
662,290722388,0,0,0,0,0,0,9,1,2,0,0,0,0,0,200107,5,1
663,972464483,0,0,0,0,0,0,6,0,0,0,0,0,0,0,585194,2,1
664,649012682,0,0,0,0,0,0,1,1,2,0,0,0,0,1,3002332,2,0
665,751348274,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2989435,3,0
666,760948285,0,0,0,0,0,0,10,1,1,0,0,0,0,1,2998407,2,0
